packet_id, eth_src_addr,eth_dst_addr,eth_prot,IP_vers,IHL,type_svc,tot_len,id,TTL,IP_prot,IP_prot_name,hdr_chksm,src_ip,dst_ip
201921015371,0A-C6-BB-35-81-36,0A-82-EB-6A-D2-4A,8,4,20,8,2053,59963,255,6,TCP,3813,172.31.15.212,34.218.119.33
201921015372,0A-82-EB-6A-D2-4A,0A-C6-BB-35-81-36,8,4,20,8,13312,47071,253,6,TCP,5448,34.218.119.33,172.31.15.212
201921015433,0A-82-EB-6A-D2-4A,0A-C6-BB-35-81-36,8,4,20,8,28672,47327,253,6,TCP,55367,34.218.119.33,172.31.15.212
